"data","memoria","cpu"
"01/20/2021 14:30:02","84.9","7.9"
"01/20/2021 14:30:32","85.2","5.3"
"01/20/2021 14:31:02","85.5","8.6"
"01/20/2021 14:31:32","85.3","5.0"
"01/20/2021 14:32:02","84.7","7.3"
"01/20/2021 14:32:32","84.8","5.2"
"01/20/2021 14:33:02","84.7","6.4"
"01/20/2021 14:33:32","84.7","4.3"
"01/20/2021 14:34:02","84.8","6.2"
"01/20/2021 14:34:32","84.8","4.2"
"01/20/2021 14:35:02","84.9","6.1"
"01/20/2021 14:35:32","85.1","5.1"
"01/20/2021 14:36:02","84.8","7.0"
"01/20/2021 14:36:32","84.7","4.2"
"01/20/2021 14:37:02","84.8","6.4"
"01/20/2021 14:37:32","84.8","4.4"
"01/20/2021 14:38:03","84.8","6.2"
"01/20/2021 14:38:33","84.7","4.9"
"01/20/2021 14:39:03","85.8","5.7"
"01/20/2021 14:39:33","84.8","5.8"
"01/20/2021 14:40:03","84.9","4.4"
"01/20/2021 14:40:33","85.2","7.9"
"01/20/2021 14:41:03","84.8","5.0"
"01/20/2021 14:41:33","84.8","6.6"
"01/20/2021 14:42:03","84.8","4.8"
"01/20/2021 14:42:33","84.8","7.0"
"01/20/2021 14:43:03","84.8","4.5"
"01/20/2021 14:43:33","84.9","7.7"
"01/20/2021 14:44:03","84.8","4.5"
"01/20/2021 14:44:33","84.8","7.2"
"01/20/2021 14:45:03","84.9","5.0"
"01/20/2021 14:45:33","85.2","6.8"
"01/20/2021 14:46:03","84.9","4.5"
"01/20/2021 14:46:33","84.8","7.1"
"01/20/2021 14:47:03","84.9","6.5"
"01/20/2021 14:47:33","85.1","9.0"
"01/20/2021 14:48:03","84.9","5.2"
"01/20/2021 14:48:33","84.8","7.0"
"01/20/2021 14:49:03","84.9","5.2"
"01/20/2021 14:49:33","84.9","7.5"
"01/20/2021 14:50:03","85.0","4.7"
"01/20/2021 14:50:33","85.6","7.4"
"01/20/2021 14:51:03","85.4","6.2"
"01/20/2021 14:51:33","85.3","5.4"
"01/20/2021 14:52:03","84.9","5.4"
"01/20/2021 14:52:33","85.0","5.6"
"01/20/2021 14:53:03","84.9","6.8"
"01/20/2021 14:53:33","84.9","4.9"
"01/20/2021 14:54:03","84.9","7.4"
"01/20/2021 14:54:33","84.8","4.5"
"01/20/2021 14:55:03","84.9","6.8"
"01/20/2021 14:55:33","85.2","5.7"
"01/20/2021 14:56:03","84.9","7.0"
"01/20/2021 14:56:34","84.8","5.1"
"01/20/2021 14:57:04","84.8","6.8"
"01/20/2021 14:57:34","84.9","4.9"
"01/20/2021 14:58:04","84.8","6.4"
"01/20/2021 14:58:34","84.8","4.5"
"01/20/2021 14:59:04","84.9","6.4"
"01/20/2021 14:59:34","84.8","4.3"
"01/20/2021 15:00:04","84.9","6.8"
"01/20/2021 15:00:34","85.2","4.7"
"01/20/2021 15:01:04","85.0","7.5"
"01/20/2021 15:01:34","85.0","5.6"
"01/20/2021 15:02:04","84.9","6.8"
"01/20/2021 15:02:34","85.1","6.0"
"01/20/2021 15:03:04","85.1","7.0"
"01/20/2021 15:03:34","85.0","5.1"
"01/20/2021 15:04:04","85.0","5.4"
"01/20/2021 15:04:34","84.9","6.6"
"01/20/2021 15:05:04","85.0","4.8"
"01/20/2021 15:05:34","85.4","7.1"
"01/20/2021 15:06:04","85.0","5.4"
"01/20/2021 15:06:34","85.0","6.7"
"01/20/2021 15:07:04","85.0","4.6"
"01/20/2021 15:07:34","84.9","6.8"
"01/20/2021 15:08:04","85.0","4.5"
"01/20/2021 15:08:34","84.9","6.8"
"01/20/2021 15:09:04","84.9","4.4"
"01/20/2021 15:09:34","84.9","6.8"
"01/20/2021 15:10:04","85.0","5.2"
"01/20/2021 15:10:34","85.8","8.0"
"01/20/2021 15:11:04","85.5","5.2"
"01/20/2021 15:11:34","85.1","7.1"
"01/20/2021 15:12:04","85.0","4.7"
"01/20/2021 15:12:34","85.1","6.8"
"01/20/2021 15:13:04","85.2","4.7"
"01/20/2021 15:13:34","85.1","6.7"
"01/20/2021 15:14:04","85.0","4.3"
"01/20/2021 15:14:34","85.0","6.7"
"01/20/2021 15:15:04","85.2","5.9"
"01/20/2021 15:15:35","85.7","6.3"
"01/20/2021 15:16:05","85.1","5.9"
"01/20/2021 15:16:35","85.1","4.5"
"01/20/2021 15:17:05","85.1","7.4"
"01/20/2021 15:17:35","85.1","4.9"
"01/20/2021 15:18:05","85.0","6.9"
"01/20/2021 15:18:35","85.0","5.7"
"01/20/2021 15:19:05","85.0","6.8"
"01/20/2021 15:19:35","85.0","5.1"
"01/20/2021 15:20:05","85.0","7.1"
"01/20/2021 15:20:35","85.4","5.6"
"01/20/2021 15:21:05","85.1","6.9"
"01/20/2021 15:21:35","85.1","4.8"
"01/20/2021 15:22:05","85.2","6.9"
"01/20/2021 15:22:35","85.1","5.6"
"01/20/2021 15:23:05","85.1","7.1"
"01/20/2021 15:23:35","85.1","5.1"
"01/20/2021 15:24:05","85.0","7.1"
"01/20/2021 15:24:35","85.0","4.8"
"01/20/2021 15:25:05","85.1","6.7"
"01/20/2021 15:25:35","85.4","5.0"
"01/20/2021 15:26:05","85.1","7.6"
"01/20/2021 15:26:35","85.1","4.8"
"01/20/2021 15:27:05","86.0","5.9"
"01/20/2021 15:27:35","85.1","4.9"
"01/20/2021 15:28:05","85.0","4.5"
"01/20/2021 15:28:35","84.9","6.3"
"01/20/2021 15:29:05","84.9","4.7"
"01/20/2021 15:29:35","85.0","6.9"
"01/20/2021 15:30:05","85.0","4.8"
"01/20/2021 15:30:35","85.5","8.6"
"01/20/2021 15:31:05","85.1","4.8"
"01/20/2021 15:31:35","85.0","6.7"
"01/20/2021 15:32:05","85.1","5.2"
"01/20/2021 15:32:35","85.1","7.2"
"01/20/2021 15:33:05","85.1","4.4"
"01/20/2021 15:33:35","85.0","6.6"
"01/20/2021 15:34:06","85.0","5.6"
"01/20/2021 15:34:36","85.1","10.7"
"01/20/2021 15:35:06","85.2","7.8"
"01/20/2021 15:35:36","85.6","13.6"
"01/20/2021 15:36:06","85.2","8.9"
"01/20/2021 15:36:36","85.1","8.3"
"01/20/2021 15:37:06","85.3","6.4"
"01/20/2021 15:37:36","85.3","8.5"
"01/20/2021 15:38:06","85.3","6.6"
"01/20/2021 15:38:36","86.1","20.1"
"01/20/2021 15:39:06","85.4","7.0"
"01/20/2021 15:39:36","85.3","5.0"
"01/20/2021 15:40:06","85.3","7.2"
"01/20/2021 15:40:36","85.6","5.4"
"01/20/2021 15:41:06","85.5","13.3"
"01/20/2021 15:41:36","85.3","5.8"
"01/20/2021 15:42:06","85.6","13.1"
"01/20/2021 15:42:36","85.4","6.8"
"01/20/2021 15:43:06","85.5","8.7"
"01/20/2021 15:43:36","85.4","10.6"
"01/20/2021 15:44:06","85.4","13.6"
"01/20/2021 15:44:36","85.4","17.6"
"01/20/2021 15:45:06","85.5","11.1"
"01/20/2021 15:45:36","85.9","7.9"
"01/20/2021 15:46:06","85.7","12.0"
"01/20/2021 15:46:36","85.5","7.5"
"01/20/2021 15:47:06","85.5","8.5"
"01/20/2021 15:47:36","85.6","6.7"
"01/20/2021 15:48:06","85.6","11.5"
"01/20/2021 15:48:36","85.5","8.5"
"01/20/2021 15:49:06","85.6","8.3"
"01/20/2021 15:49:36","85.4","6.9"
"01/20/2021 15:50:06","86.7","7.8"
"01/20/2021 15:50:36","86.1","12.4"
"01/20/2021 15:51:06","85.5","6.4"
"01/20/2021 15:51:36","85.5","8.8"
"01/20/2021 15:52:07","85.6","6.6"
"01/20/2021 15:52:37","85.5","8.7"
"01/20/2021 15:53:07","85.5","6.9"
"01/20/2021 15:53:37","87.4","26.2"
"01/20/2021 15:54:07","87.5","13.1"
"01/20/2021 15:54:37","87.9","27.9"
"01/20/2021 15:55:07","87.9","5.3"
"01/20/2021 15:55:37","87.7","9.4"
"01/20/2021 15:56:07","85.6","6.6"
"01/20/2021 15:56:37","86.2","7.5"
"01/20/2021 15:57:07","85.3","6.3"
"01/20/2021 15:57:37","85.8","12.1"
"01/20/2021 15:58:07","85.9","23.7"
"01/20/2021 15:58:37","85.3","13.1"
"01/20/2021 15:59:07","85.2","6.2"
"01/20/2021 15:59:37","85.2","4.7"
"01/20/2021 16:00:07","85.1","6.5"
"01/20/2021 16:00:37","85.7","11.5"
"01/20/2021 16:01:07","85.4","6.6"
"01/20/2021 16:01:37","88.5","27.1"
"01/20/2021 16:02:07","87.0","8.5"
"01/20/2021 16:02:37","86.8","6.2"
"01/20/2021 16:03:07","86.8","6.9"
"01/20/2021 16:03:37","86.5","4.8"
"01/20/2021 16:04:07","86.5","6.6"
"01/20/2021 16:04:37","86.5","4.5"
"01/20/2021 16:05:07","86.5","6.8"
"01/20/2021 16:05:37","86.9","5.0"
"01/20/2021 16:06:07","86.6","6.5"
"01/20/2021 16:06:37","86.6","4.6"
"01/20/2021 16:07:07","87.4","6.0"
"01/20/2021 16:07:37","86.6","5.4"
"01/20/2021 16:08:07","86.5","4.5"
"01/20/2021 16:08:37","86.6","7.7"
"01/20/2021 16:09:07","86.5","4.3"
"01/20/2021 16:09:37","86.6","6.7"
"01/20/2021 16:10:08","86.7","5.0"
"01/20/2021 16:10:38","87.1","8.5"
"01/20/2021 16:11:08","86.7","4.4"
"01/20/2021 16:11:38","86.7","6.8"
"01/20/2021 16:12:08","86.7","4.4"
"01/20/2021 16:12:38","86.8","7.3"
"01/20/2021 16:13:08","86.7","4.4"
"01/20/2021 16:13:38","87.9","18.3"
"01/20/2021 16:14:08","89.4","18.2"
"01/20/2021 16:14:38","86.6","16.0"
"01/20/2021 16:15:08","86.7","10.2"
"01/20/2021 16:15:38","86.9","7.7"
"01/20/2021 16:16:08","86.6","4.6"
"01/20/2021 16:16:38","86.6","6.4"
"01/20/2021 16:17:08","86.4","5.2"
"01/20/2021 16:17:38","87.3","4.9"
"01/20/2021 16:18:08","86.5","6.2"
"01/20/2021 16:18:38","86.5","4.7"
"01/20/2021 16:19:08","86.4","6.8"
"01/20/2021 16:19:38","86.4","4.8"
"01/20/2021 16:20:08","86.5","7.4"
"01/20/2021 16:20:38","86.8","5.1"
"01/20/2021 16:21:08","86.5","6.6"
"01/20/2021 16:21:38","86.6","5.0"
"01/20/2021 16:22:08","86.7","8.0"
"01/20/2021 16:22:38","86.5","5.2"
"01/20/2021 16:23:08","86.5","6.6"
"01/20/2021 16:23:38","86.4","4.5"
"01/20/2021 16:24:08","86.4","6.6"
"01/20/2021 16:24:38","86.5","4.7"
"01/20/2021 16:25:08","86.4","8.1"
"01/20/2021 16:25:38","86.7","6.2"
"01/20/2021 16:26:08","86.6","7.1"
"01/20/2021 16:26:38","86.7","5.2"
"01/20/2021 16:27:08","86.6","7.0"
"01/20/2021 16:27:38","86.5","5.2"
"01/20/2021 16:28:08","86.5","6.7"
"01/20/2021 16:28:38","86.6","8.6"
"01/20/2021 16:29:08","86.9","5.6"
"01/20/2021 16:29:39","86.5","6.2"
"01/20/2021 16:30:09","86.5","4.8"
"01/20/2021 16:30:39","86.9","8.4"
"01/20/2021 16:31:09","86.7","5.6"
"01/20/2021 16:31:39","86.9","17.3"
"01/20/2021 16:32:09","86.6","9.0"
"01/20/2021 16:32:39","87.2","13.5"
"01/20/2021 16:33:09","84.1","27.2"
"01/20/2021 16:33:39","84.3","18.8"
"01/20/2021 16:34:09","85.0","17.1"
"01/20/2021 16:34:39","86.7","31.7"
"01/20/2021 16:35:09","86.1","6.0"
"01/20/2021 16:35:39","86.7","28.8"
"01/20/2021 16:36:09","85.8","19.5"
"01/20/2021 16:36:39","85.8","22.7"
"01/20/2021 16:37:09","85.8","26.2"
"01/20/2021 16:37:39","87.3","22.8"
"01/20/2021 16:38:09","86.5","26.3"
"01/20/2021 16:38:39","86.8","35.7"
"01/20/2021 16:39:09","86.4","30.7"
"01/20/2021 16:39:39","87.4","25.7"
"01/20/2021 16:40:09","86.4","28.0"
"01/20/2021 16:40:39","86.4","12.3"
"01/20/2021 16:41:09","84.3","32.7"
"01/20/2021 16:41:39","83.2","22.9"
"01/20/2021 16:42:09","83.6","23.1"
"01/20/2021 16:42:39","84.5","35.0"
"01/20/2021 16:43:09","85.4","25.5"
"01/20/2021 16:43:39","85.7","17.0"
"01/20/2021 16:44:09","86.0","30.6"
"01/20/2021 16:44:39","85.6","19.3"
"01/20/2021 16:45:09","85.5","19.6"
"01/20/2021 16:45:39","85.3","23.1"
"01/20/2021 16:46:09","85.5","26.3"
"01/20/2021 16:46:39","84.6","23.6"
"01/20/2021 16:47:10","84.4","26.5"
"01/20/2021 16:47:40","84.6","20.9"
"01/20/2021 16:48:10","84.7","21.0"
"01/20/2021 16:48:40","84.2","13.2"
"01/20/2021 16:49:10","84.2","10.5"
"01/20/2021 16:49:40","84.2","11.4"
"01/20/2021 16:50:10","84.4","9.9"
"01/20/2021 16:50:40","84.7","13.4"
"01/20/2021 16:51:10","84.3","9.0"
"01/20/2021 16:51:40","84.4","11.8"
"01/20/2021 16:52:10","84.4","9.0"
"01/20/2021 16:52:40","83.9","12.0"
"01/20/2021 16:53:10","84.0","11.8"
"01/20/2021 16:53:40","83.9","11.4"
"01/20/2021 16:54:10","83.9","9.1"
"01/20/2021 16:54:40","83.8","11.1"
"01/20/2021 16:55:10","83.9","9.0"
"01/20/2021 16:55:40","83.7","19.7"
"01/20/2021 16:56:10","84.5","11.8"
"01/20/2021 16:56:40","88.2","38.5"
"01/20/2021 16:57:10","88.1","11.7"
"01/20/2021 16:57:40","87.8","14.1"
"01/20/2021 16:58:10","87.7","10.8"
"01/20/2021 16:58:40","87.7","4.7"
"01/20/2021 16:59:10","87.0","10.2"
"01/20/2021 16:59:40","87.1","14.0"
"01/20/2021 17:00:10","87.7","14.3"
"01/20/2021 17:00:40","87.9","6.7"
"01/20/2021 17:01:10","87.7","6.6"
"01/20/2021 17:01:40","87.7","4.5"
"01/20/2021 17:02:10","87.4","6.2"
"01/20/2021 17:02:40","87.2","5.8"
"01/20/2021 17:03:10","91.5","32.0"
"01/20/2021 17:03:40","90.2","12.6"
"01/20/2021 17:04:10","90.2","7.3"
"01/20/2021 17:04:40","90.2","9.7"
"01/20/2021 17:05:10","90.2","7.0"
"01/20/2021 17:05:41","88.5","15.6"
"01/20/2021 17:06:11","88.7","17.1"
"01/20/2021 17:06:41","88.2","11.4"
"01/20/2021 17:07:11","88.2","11.4"
"01/20/2021 17:07:41","88.2","7.8"
"01/20/2021 17:08:11","79.9","14.9"
"01/20/2021 17:08:41","79.9","14.4"
"01/20/2021 17:09:11","80.5","9.5"
"01/20/2021 17:09:41","80.5","15.9"
"01/20/2021 17:10:11","80.6","6.8"
"01/20/2021 17:10:41","80.9","5.5"
"01/20/2021 17:11:11","80.6","6.3"
"01/20/2021 17:11:41","80.8","7.5"
"01/20/2021 17:12:11","80.8","18.3"
"01/20/2021 17:12:41","80.7","10.7"
"01/20/2021 17:13:11","80.8","10.6"
"01/20/2021 17:13:41","80.9","11.9"
"01/20/2021 17:14:11","80.9","15.3"
"01/20/2021 17:14:41","80.6","10.2"
"01/20/2021 17:15:11","80.8","23.9"
"01/20/2021 17:15:41","81.0","16.4"
"01/20/2021 17:16:11","83.2","23.9"
"01/20/2021 17:16:41","84.7","28.0"
"01/20/2021 17:17:11","84.4","28.7"
"01/20/2021 17:17:41","84.4","26.8"
"01/20/2021 17:18:11","84.3","15.3"
"01/20/2021 17:18:41","84.2","6.4"
"01/20/2021 17:19:11","84.4","5.8"
"01/20/2021 17:19:41","83.5","15.0"
"01/20/2021 17:20:11","83.7","12.2"
"01/20/2021 17:20:41","83.6","21.2"
"01/20/2021 17:21:11","83.5","16.2"
"01/20/2021 17:21:41","84.4","24.9"
"01/20/2021 17:22:11","84.2","31.3"
"01/20/2021 17:22:41","84.2","29.9"
"01/20/2021 17:23:11","84.1","26.9"
"01/20/2021 17:23:41","84.0","32.7"
"01/20/2021 17:24:12","84.1","25.7"
"01/20/2021 17:24:42","83.6","28.3"
"01/20/2021 17:25:12","83.4","20.7"
"01/20/2021 17:25:42","84.1","36.5"
"01/20/2021 17:26:12","84.1","34.2"
"01/20/2021 17:26:42","85.6","31.4"
"01/20/2021 17:27:12","84.4","27.1"
"01/20/2021 17:27:42","84.5","24.9"
"01/20/2021 17:28:12","84.7","25.7"
"01/20/2021 17:28:42","85.7","21.6"
"01/20/2021 17:29:12","85.2","15.8"
"01/20/2021 17:29:42","85.1","7.3"
"01/20/2021 17:30:12","85.2","9.9"
"01/20/2021 17:30:42","85.5","9.5"
"01/20/2021 17:31:12","85.9","20.3"
"01/20/2021 17:31:42","86.0","13.9"
"01/20/2021 17:32:12","85.9","9.3"
"01/20/2021 17:32:42","86.0","7.2"
"01/20/2021 17:33:12","86.3","7.7"
"01/20/2021 17:33:42","86.1","9.0"
"01/20/2021 17:34:12","86.2","7.5"
"01/20/2021 17:34:42","86.2","9.2"
"01/20/2021 17:35:12","87.4","13.0"
"01/20/2021 17:35:42","88.0","20.4"
"01/20/2021 17:36:12","88.3","10.5"
"01/20/2021 17:36:42","87.7","11.4"
"01/20/2021 17:37:12","85.6","17.8"
"01/20/2021 17:37:42","86.3","21.0"
"01/20/2021 17:38:12","86.3","7.1"
"01/20/2021 17:38:42","86.4","8.9"
"01/20/2021 17:39:12","86.5","7.1"
"01/20/2021 17:39:42","86.6","10.6"
"01/20/2021 17:40:12","86.7","11.9"
"01/20/2021 17:40:42","88.2","14.8"
"01/20/2021 17:41:12","87.4","17.1"
"01/20/2021 17:41:43","88.0","11.2"
"01/20/2021 17:42:13","88.0","13.2"
"01/20/2021 17:42:43","88.2","9.6"
"01/20/2021 17:43:13","88.0","14.4"
"01/20/2021 17:43:43","87.3","7.9"
"01/20/2021 17:44:13","87.3","10.4"
"01/20/2021 17:44:43","87.2","6.7"
"01/20/2021 17:45:13","87.3","9.8"
"01/20/2021 17:45:43","87.6","8.8"
"01/20/2021 17:46:13","87.3","10.4"
"01/20/2021 17:46:43","87.2","7.6"
"01/20/2021 17:47:13","87.2","10.0"
"01/20/2021 17:47:43","87.2","7.1"
"01/20/2021 17:48:13","87.3","8.4"
"01/20/2021 17:48:43","87.2","6.2"
"01/20/2021 17:49:13","87.9","7.8"
"01/20/2021 17:49:43","84.4","22.7"
"01/20/2021 17:50:13","84.0","34.2"
"01/20/2021 17:50:43","83.9","9.4"
"01/20/2021 17:51:13","83.6","5.0"
"01/20/2021 17:51:43","83.5","8.2"
"01/20/2021 17:52:13","83.5","5.0"
"01/20/2021 17:52:43","83.5","6.9"
"01/20/2021 17:53:13","83.5","5.1"
"01/20/2021 17:53:43","83.6","6.9"
"01/20/2021 17:54:13","83.4","4.8"
"01/20/2021 17:54:43","83.5","7.0"
"01/20/2021 17:55:13","83.4","4.8"
"01/20/2021 17:55:43","83.7","8.1"
"01/20/2021 17:56:13","84.6","8.6"
"01/20/2021 17:56:43","84.2","27.6"
"01/20/2021 17:57:13","83.6","5.1"
"01/20/2021 17:57:43","83.6","5.1"
"01/20/2021 17:58:13","83.6","7.2"
"01/20/2021 17:58:44","83.1","9.1"
"01/20/2021 17:59:14","82.9","11.1"
"01/20/2021 17:59:44","83.0","5.7"
"01/20/2021 18:00:14","83.0","7.0"
"01/20/2021 18:00:44","83.3","5.6"
"01/20/2021 18:01:14","83.0","7.0"
"01/20/2021 18:01:44","83.0","5.0"
"01/20/2021 18:02:14","83.1","7.3"
"01/20/2021 18:02:44","83.0","11.7"
"01/20/2021 18:03:14","82.7","15.2"
"01/20/2021 18:03:44","82.7","7.6"
"01/20/2021 18:04:14","82.6","10.0"
"01/20/2021 18:04:44","83.5","21.4"
"01/20/2021 18:05:14","83.8","16.1"
"01/20/2021 18:05:44","84.0","7.1"
"01/20/2021 18:06:14","84.3","8.0"
"01/20/2021 18:06:44","83.7","9.2"
"01/20/2021 18:07:14","83.9","21.1"
"01/20/2021 18:07:44","83.5","31.7"
"01/20/2021 18:08:14","83.6","28.2"
"01/20/2021 18:08:44","83.6","22.7"
"01/20/2021 18:09:14","81.4","12.2"
"01/20/2021 18:09:44","81.4","11.7"
"01/20/2021 18:10:14","81.5","12.1"
"01/20/2021 18:10:44","82.0","14.9"
"01/20/2021 18:11:14","81.8","10.1"
"01/20/2021 18:11:44","82.0","14.1"
"01/20/2021 18:12:14","82.0","11.7"
"01/20/2021 18:12:44","82.2","17.3"
"01/20/2021 18:13:14","81.9","8.2"
"01/20/2021 18:13:44","82.0","10.4"
"01/20/2021 18:14:14","82.0","8.5"
"01/20/2021 18:14:44","82.8","9.5"
"01/20/2021 18:15:14","81.9","9.8"
"01/20/2021 18:15:44","82.1","8.6"
"01/20/2021 18:16:14","82.0","10.4"
"01/20/2021 18:16:45","82.0","8.2"
"01/20/2021 18:17:15","82.1","10.4"
"01/20/2021 18:17:45","82.0","8.0"
"01/20/2021 18:18:15","82.0","10.4"
"01/20/2021 18:18:45","82.1","10.5"
"01/20/2021 18:19:15","82.0","11.7"
"01/20/2021 18:19:45","82.2","14.6"
"01/20/2021 18:20:15","81.8","26.3"
"01/20/2021 18:20:45","82.1","22.4"
"01/20/2021 18:21:15","81.7","15.6"
"01/20/2021 18:21:45","82.1","19.7"
"01/20/2021 18:22:15","82.1","18.1"
"01/20/2021 18:22:45","82.1","14.6"
"01/20/2021 18:23:15","82.1","14.5"
"01/20/2021 18:23:45","82.1","12.4"
"01/20/2021 18:24:15","82.1","14.4"
"01/20/2021 18:24:45","82.3","14.7"
"01/20/2021 18:25:15","82.5","14.2"
"01/20/2021 18:25:45","82.3","14.4"
"01/20/2021 18:26:15","82.1","13.0"
"01/20/2021 18:26:45","82.1","14.8"
"01/20/2021 18:27:15","82.5","16.1"
"01/20/2021 18:27:45","80.9","26.7"
"01/20/2021 18:28:15","80.6","15.1"
"01/20/2021 18:28:45","81.7","24.4"
"01/20/2021 18:29:15","84.1","37.3"
"01/20/2021 18:29:45","84.9","24.7"
"01/20/2021 18:30:15","85.9","43.2"
"01/20/2021 18:30:45","83.0","26.2"
"01/20/2021 18:31:15","83.7","19.2"
"01/20/2021 18:31:45","84.3","29.4"
"01/20/2021 18:32:16","84.1","20.1"
"01/20/2021 18:32:46","84.1","21.8"
"01/20/2021 18:33:16","84.3","24.5"
"01/20/2021 18:33:46","84.4","26.7"
"01/20/2021 18:34:16","85.7","51.4"
"01/20/2021 18:34:46","84.0","39.4"
"01/20/2021 18:35:16","83.3","25.5"
"01/20/2021 18:35:46","83.7","26.3"
"01/20/2021 18:36:16","83.4","29.1"
"01/20/2021 18:36:46","83.6","31.7"
"01/20/2021 18:37:16","84.4","43.9"
"01/20/2021 18:37:46","89.4","54.6"
"01/20/2021 18:38:16","87.0","42.7"
"01/20/2021 18:38:46","87.4","30.0"
"01/20/2021 18:39:16","86.5","26.4"
"01/20/2021 18:39:46","86.2","25.4"
"01/20/2021 18:40:16","86.4","26.3"
"01/20/2021 18:40:46","86.7","26.2"
"01/20/2021 18:41:16","86.2","27.0"
"01/20/2021 18:41:46","86.1","23.9"
"01/20/2021 18:42:16","86.4","29.2"
"01/20/2021 18:42:46","83.1","16.1"
"01/20/2021 18:43:16","83.7","14.8"
"01/20/2021 18:43:46","83.6","16.6"
"01/20/2021 18:44:16","83.8","12.4"
"01/20/2021 18:44:46","83.6","15.6"
"01/20/2021 18:45:16","83.5","11.1"
"01/20/2021 18:45:46","83.8","18.5"
"01/20/2021 18:46:16","83.6","10.4"
"01/20/2021 18:46:46","83.6","14.5"
